city,precinct,zip,race,party,sex,age,turf,voted01,voted00,voted99,family,famsize,represen,reached,other,goaway,nothome,bad,cant,nothing,contact,treatmen,primary
DETROIT,,48235,,,M,66,1372,0,0,0,19146,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48235,,,M,65,1370,1,1,0,19151,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48235,,,M,47,1371,1,0,0,19154,4,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48235,,,M,21,1372,1,1,0,19170,4,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48235,,,M,56,1371,0,0,0,19176,2,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48235,,,M,50,1372,0,1,0,19186,2,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48235,,,M,41,1372,1,1,0,19187,4,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48235,,,M,30,1371,0,1,0,19188,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48235,,,M,61,1371,1,1,0,19192,2,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48235,,,M,66,1372,0,1,0,19193,3,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48235,,,M,51,1372,0,1,0,19194,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48235,,,M,64,1372,1,1,0,19197,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48235,,,M,74,1371,1,1,0,19204,2,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48235,,,M,46,1371,1,1,0,19206,2,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48235,,,M,53,1372,0,0,0,19214,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48235,,,M,60,1372,1,1,0,19215,1,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48235,,,M,48,1371,1,1,0,19227,1,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48235,,,M,49,1371,1,1,0,19228,1,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48235,,,M,51,1371,0,0,0,19229,2,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48235,,,M,86,1372,1,1,0,19231,3,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48235,,,M,50,1371,1,1,0,19233,1,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48235,,,M,23,1371,1,1,0,19234,4,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48235,,,M,78,1315,0,0,0,19971,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48235,,,M,53,1315,1,1,0,19985,3,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48235,,,M,30,1315,0,0,0,19995,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48235,,,M,36,1315,0,0,0,20013,4,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48235,,,M,63,1315,0,0,0,20032,1,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48235,,,M,84,1315,0,1,0,20059,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48235,,,M,71,1315,1,1,0,20091,2,1,0,0,0,0,,0,1,0,1,1
DETROIT,,48235,,,M,62,1315,0,0,0,20098,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48235,,,M,80,1315,1,1,0,20103,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48235,,,M,53,1315,0,1,0,20202,4,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48235,,,M,51,1315,1,1,0,20206,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48235,,,M,54,1315,1,1,0,20210,1,1,0,0,0,0,,0,1,0,1,1
DETROIT,,48235,,,M,82,1315,1,1,0,20263,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48235,,,M,59,1315,1,1,0,20280,3,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48235,,,M,74,1315,1,1,0,20293,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48235,,,M,38,1315,1,1,0,20295,2,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48235,,,M,35,1315,0,0,0,20314,2,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48235,,,M,57,1315,0,1,0,20366,3,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,49,1220,1,1,0,22941,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,30,1220,0,0,0,22943,1,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,29,1220,1,1,0,22945,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,54,1220,0,0,0,22946,4,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,43,1220,1,1,0,22947,1,1,0,0,1,0,,0,0,0,1,0
DETROIT,,48221,,,M,25,1220,0,0,0,22948,4,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,36,1220,0,0,0,22950,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,76,1220,1,1,0,22958,2,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,26,1220,0,0,0,22959,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,49,1220,1,0,0,22960,3,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,49,1220,1,1,0,22966,2,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,42,1220,0,0,0,22967,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,53,1220,1,1,0,22975,1,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,48,1220,1,1,0,22979,1,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,54,1220,1,1,0,22982,1,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,82,1220,1,1,0,22983,4,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,23,1220,1,0,0,22985,3,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,30,1220,0,1,0,22989,2,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,81,1220,1,1,0,22990,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,53,1220,1,1,0,22991,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,75,1220,1,1,0,22992,1,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,27,1220,0,0,0,22993,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,35,1220,0,0,0,22994,3,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,22,1220,0,0,0,22995,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,35,1220,1,1,0,22997,3,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,46,1220,0,0,0,23005,3,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,43,1220,0,0,0,23007,2,1,0,0,1,0,,0,0,0,1,0
DETROIT,,48221,,,M,47,1220,1,1,0,23009,4,1,0,0,0,0,,0,1,0,1,1
DETROIT,,48221,,,M,76,1222,1,1,0,23018,1,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,49,1222,0,0,0,23029,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,51,1222,1,1,0,23040,1,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,49,1222,1,1,0,23041,4,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,31,1222,0,0,0,23071,2,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,58,1222,1,1,0,23072,1,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,51,1222,1,1,0,23075,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,81,1222,1,1,0,23080,3,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,77,1222,1,1,0,23081,1,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,76,1222,1,1,0,23084,2,1,0,0,0,0,,0,1,0,1,1
DETROIT,,48221,,,M,52,1222,1,1,0,23088,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,87,1222,0,0,0,23092,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,26,1222,0,0,0,23106,1,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,49,1222,0,0,0,23108,3,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,58,1222,0,0,0,23119,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,36,1222,0,0,0,23122,4,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,35,1222,0,0,0,23123,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,101,1222,1,1,0,23135,3,1,0,0,0,0,,0,1,0,1,1
DETROIT,,48221,,,M,87,1222,1,1,0,23154,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,78,1222,1,1,0,23156,1,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,57,1222,1,1,0,23160,3,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,72,1222,1,1,0,23170,2,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,63,1222,0,1,0,23177,4,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,52,1222,1,1,0,23185,1,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,47,1222,1,1,0,23191,1,1,0,0,0,0,,0,1,0,1,1
DETROIT,,48221,,,M,61,1222,1,1,0,23194,2,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,67,1222,1,0,0,23195,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,24,1222,0,0,0,23200,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,68,1222,1,1,0,23215,2,1,0,0,0,0,,0,1,0,1,1
DETROIT,,48221,,,M,30,1222,0,1,0,23237,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,51,1222,1,1,0,23239,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,24,1222,0,0,0,23246,4,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,36,1222,0,1,0,23250,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,55,1222,1,1,0,23261,1,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,44,1222,0,0,0,23263,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,33,1222,1,1,0,23269,1,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,60,1222,1,1,0,23272,2,1,0,0,0,0,,0,1,0,1,1
DETROIT,,48221,,,M,36,1222,0,1,0,23280,2,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,52,1222,0,0,0,23284,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,31,1222,0,0,0,23296,4,1,0,0,1,0,,0,0,0,1,0
DETROIT,,48221,,,M,81,1222,0,1,0,23300,2,1,0,0,0,0,,0,1,0,1,1
DETROIT,,48221,,,M,51,1222,1,1,0,23301,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,19,1222,0,0,0,23315,4,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,47,1222,0,1,0,23322,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,35,1222,1,1,0,23326,2,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,31,1222,1,1,0,23340,1,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,30,1222,0,1,0,23347,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,80,1222,1,1,0,23350,2,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,42,1224,1,1,0,23355,3,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,39,1224,0,1,0,23361,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,58,1226,0,1,0,23365,2,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,58,1224,0,0,0,23376,2,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,45,1225,0,1,0,23377,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,24,1224,0,1,0,23387,3,1,0,0,1,0,,0,0,0,1,0
DETROIT,,48221,,,M,22,1224,0,0,0,23389,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,61,1220,1,1,0,23400,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,32,1224,1,1,0,23402,3,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,73,1224,1,1,0,23413,1,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,44,1225,0,0,0,23414,1,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,38,1225,0,1,0,23433,2,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,46,1227,0,1,0,23438,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,44,1225,1,1,0,23442,3,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,37,1226,1,1,0,23451,3,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,29,1220,0,0,0,23453,3,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,39,1224,0,0,0,23454,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,75,1224,0,0,0,23458,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,101,1225,0,0,0,23460,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,44,1227,0,0,0,23465,2,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,67,1224,1,1,0,23466,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,58,1225,1,1,0,23475,2,1,0,0,1,0,,0,0,0,1,1
DETROIT,,48221,,,M,75,1224,1,1,0,23477,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,51,1220,0,0,0,23479,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,69,1227,1,1,0,23486,4,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,23,1224,1,0,0,23487,3,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,23,1225,0,1,0,23492,3,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,38,1225,0,0,0,23495,4,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,51,1224,0,0,0,23496,1,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,70,1227,0,1,0,23503,3,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,23,1225,0,0,0,23507,3,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,81,1220,0,0,0,23508,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,43,1227,0,0,0,23522,2,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,37,1224,0,0,0,23525,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,30,1226,0,0,0,23529,2,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,72,1225,1,1,0,23535,2,1,0,0,0,0,,0,1,0,1,1
DETROIT,,48221,,,M,81,1224,1,1,0,23536,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,23,1224,0,0,0,23556,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,45,1224,0,0,0,23562,1,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,26,1227,0,0,0,23565,3,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,31,1224,1,1,0,23567,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,101,1224,1,1,0,23568,1,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,53,1225,0,0,0,23575,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,44,1226,1,1,0,23581,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,55,1226,1,1,0,23588,2,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,74,1222,1,1,0,23595,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,54,1227,0,0,0,23602,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,101,1225,0,0,0,23605,1,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,35,1222,0,1,0,23608,2,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,40,1226,1,1,0,23609,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,19,1225,0,0,0,23610,4,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,48,1226,0,0,0,23613,3,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,83,1226,0,0,0,23614,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,36,1225,0,1,0,23621,1,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,56,1225,1,1,0,23622,3,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,54,1222,0,1,0,23630,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,48,1225,1,1,0,23635,4,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,78,1226,1,1,0,23640,1,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,80,1227,1,1,0,23641,3,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,58,1222,1,1,0,23642,2,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,49,1226,0,0,0,23648,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,64,1226,1,1,0,23656,4,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,80,1226,0,0,0,23658,4,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,82,1225,0,1,0,23661,2,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,45,1226,1,1,0,23677,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,43,1227,1,1,0,23683,2,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,66,1227,0,0,0,23694,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,29,1226,1,1,0,23696,3,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,81,1226,0,0,0,23698,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,50,1225,0,1,0,23699,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,45,1226,0,0,0,23701,4,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,23,1227,0,0,0,23710,4,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,37,1225,0,1,0,23713,2,1,0,0,0,0,,0,1,0,1,1
DETROIT,,48221,,,M,88,1227,0,0,0,23717,4,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,79,1226,1,0,0,23718,3,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,53,1226,1,1,0,23721,3,1,0,0,0,0,,0,1,0,1,1
DETROIT,,48221,,,M,45,1227,1,0,0,23728,1,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,62,1226,1,1,0,23730,1,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,44,1226,1,0,0,23732,3,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,86,1225,1,1,0,23735,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,49,1225,0,1,0,23738,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,64,1226,1,1,0,23740,2,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,59,1226,1,1,0,23744,2,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,73,1227,1,0,0,23745,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,47,1227,0,0,0,23917,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,61,1227,1,1,0,23951,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,27,1227,1,1,0,23979,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,34,1227,0,0,0,23997,1,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,37,1201,0,0,0,24771,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,34,1201,1,1,0,24783,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,31,1201,0,0,0,24799,2,1,0,0,1,0,,0,0,0,1,0
DETROIT,,48221,,,M,28,1201,1,1,0,24814,1,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,45,1201,1,1,0,24830,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,46,1201,1,1,0,24898,1,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,36,1201,1,1,0,24903,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,49,1201,1,1,0,24921,1,1,0,0,0,0,,0,1,0,1,1
DETROIT,,48221,,,M,61,1201,1,1,0,24935,1,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,40,1201,1,1,0,24988,4,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,27,1201,0,1,0,24993,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,38,1201,0,0,0,25012,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,73,1201,1,0,0,25018,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,58,1201,1,1,0,25038,2,1,0,0,0,0,,0,1,0,1,1
DETROIT,,48221,,,M,36,1220,0,1,0,25045,2,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,31,1220,0,0,0,25050,3,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,26,1220,0,0,0,25052,2,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,58,1220,1,1,0,25057,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,40,1220,1,1,0,25066,4,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,72,1220,1,1,0,25069,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,24,1220,0,1,0,25071,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,56,1220,1,1,0,25072,4,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,70,1220,0,0,0,25077,3,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,30,1220,0,0,0,25080,4,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,65,1220,0,1,0,25085,3,1,0,0,1,0,,0,0,0,1,0
DETROIT,,48221,,,M,42,1220,0,0,0,25086,1,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,33,1220,1,1,0,25091,1,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,56,1220,0,1,0,25098,1,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,48,1220,0,0,0,25099,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,30,1220,0,1,0,25101,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,35,1220,0,0,0,25103,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,69,1220,0,0,0,25119,1,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,83,1220,0,0,0,25129,2,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,48,1220,0,0,0,25131,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,58,1220,1,1,0,25133,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,53,1220,1,1,0,25137,3,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,24,1220,0,0,0,25138,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,51,1220,0,1,0,25147,1,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,78,1220,1,1,0,25152,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,66,1220,0,0,0,25154,3,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,81,1220,1,1,0,25155,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,29,1220,1,1,0,25166,1,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,51,1220,1,0,0,25167,2,1,0,0,1,0,,0,0,0,1,1
DETROIT,,48221,,,M,72,1222,0,0,0,25176,2,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,48,1222,1,1,0,25178,2,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,64,1222,1,1,0,25189,3,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,45,1222,1,1,0,25193,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,32,1222,0,0,0,25213,2,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,41,1222,0,0,0,25221,1,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,57,1222,1,1,0,25223,2,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,84,1222,1,1,0,25232,1,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,67,1222,0,0,0,25241,1,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,57,1222,1,1,0,25253,2,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,78,1222,0,0,0,25254,3,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,43,1222,0,1,0,25262,1,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,25,1222,1,1,0,25265,3,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,79,1222,1,1,0,25275,2,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,26,1222,0,0,0,25279,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,38,1222,0,1,0,25282,2,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,24,1222,1,1,0,25288,4,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,101,1222,0,0,0,25294,3,1,0,0,0,0,,0,1,0,1,0
DETROIT,,48221,,,M,40,1211,1,1,0,25737,1,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,46,1216,1,1,0,25752,1,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,41,1211,0,0,0,25756,4,1,0,0,0,1,,0,0,0,1,0
DETROIT,,48221,,,M,32,1216,0,0,0,25764,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,61,1216,1,1,0,25772,1,1,0,0,0,0,,0,1,0,0,1
DETROIT,,48221,,,M,81,1211,1,1,0,25789,1,1,0,0,0,1,,0,0,0,1,1
DETROIT,,48221,,,M,36,1216,0,0,0,25793,2,1,0,0,0,0,,0,1,0,0,0
DETROIT,,48221,,,M,30,1211,0,1,0,25798,2,1,0,0,0,0,,0,1,0,0,0
