"weight1","xq2","q1_insert","q1","q1a","q1b","q2","q2a","q2b","q35","q36","ind2","ppgender","ppage","ppeducat","pprent","ppstaten"
0.569999992847443,,1,2,,2,,,,,,,1,65,3,3,32
1.54999995231628,,2,2,,1,,,,7,,,1,78,1,1,64
0.509999990463257,,1,2,,1,,,,,,,2,50,1,2,64
0.800000011920929,,2,2,,1,,,,,4,453000,1,41,3,1,22
0.519999980926514,,1,2,,2,,,,,4,,1,82,4,1,64
0.75,,3,2,,1,,,,4,,,1,49,3,2,93
0.610000014305115,,3,2,,2,,,,6,,,1,47,3,1,22
0.529999971389771,,3,1,2,,,,,,4,541900,1,56,2,1,32
0.829999983310699,,1,2,,2,,,,,,,1,57,1,1,43
0.600000023841858,,2,2,,1,,,,1,,811400,1,19,1,1,58
3.24000000953674,,3,2,,2,,,,,10,523000,1,56,4,1,22
0.709999978542328,,3,2,,2,,,,,3,491000,1,55,2,1,33
0.699999988079071,,3,2,,1,,,,7,,,2,50,2,1,14
1.30999994277954,,3,2,,2,,,,,7,541300,1,34,4,1,74
0.200000002980232,,3,2,,1,,,,,7,541500,1,31,4,1,52
0.409999996423721,,1,2,,1,,,,,2,,1,64,2,2,93
0.479999989271164,,2,2,,2,,,,,4,,1,84,4,2,15
0.949999988079071,,1,2,,1,,,,4,,448000,1,20,3,2,31
1.42999994754791,,1,2,,1,,,,4,,814000,2,24,1,2,35
0.709999978542328,,2,2,,1,,,,5,,,1,70,1,2,62
0.759999990463257,,1,1,1,,,,,8,,323000,1,62,2,1,84
1.3400000333786,,2,2,,1,,,,,3,334000,1,30,2,2,14
1.10000002384186,,1,1,2,,,,,,1,,2,55,4,3,72
0.889999985694885,,1,,,,,,,1,,,1,48,2,1,72
1.27999997138977,,2,2,,1,,,,3,,,1,53,3,2,84
0.829999983310699,,1,1,1,,,,,7,,532000,1,28,3,1,55
0.959999978542328,,3,1,1,,,,,,3,,1,71,2,1,93
0.769999980926514,,1,2,,1,,,,,3,,2,63,3,1,71
0.970000028610229,,2,2,,2,,,,1,,622000,2,51,4,1,93
0.819999992847443,,2,2,,1,,,,,2,238000,1,52,2,1,74
0.340000003576279,,1,1,2,,,,,,,,1,78,3,1,91
0.670000016689301,,2,2,,1,,,,6,,,2,81,1,1,93
0.720000028610229,,1,2,,2,,,,7,,446000,2,53,3,1,72
0.740000009536743,,3,2,,2,,,,,3,,2,59,4,1,22
4.3899998664856,,2,1,2,,,,,,3,236000,2,28,3,1,33
1.05999994277954,,2,1,2,,,,,,1,331000,1,43,1,1,93
1.27999997138977,,3,2,,1,,,,4,,,2,69,2,1,91
0.239999994635582,,1,2,,1,,,,8,,323000,1,52,3,2,93
1.04999995231628,,3,1,1,,,,,,,,1,20,2,2,22
1.97000002861023,,2,2,,1,,,,,1,541900,1,29,3,1,62
0.560000002384186,,2,2,,1,,,,7,,722000,2,51,2,2,31
0.860000014305115,,3,2,,1,,,,,6,623000,2,33,4,1,31
0.560000002384186,,1,2,,2,,,,,1,445000,2,49,2,1,23
1.48000001907349,,1,2,,1,,,,7,,521000,2,41,2,1,62
1.91999995708466,,2,1,2,,,,,9,,238000,1,52,2,1,91
0.920000016689301,,2,2,,1,,,,,3,517000,2,40,3,1,93
0.670000016689301,,2,2,,2,,,,7,,445000,1,22,3,2,84
0.219999998807907,,1,2,,1,,,,5,,,1,58,2,2,21
1.88999998569489,,2,2,,2,,,,7,,,2,44,3,2,74
1.79999995231628,,3,2,,1,,,,,1,621000,2,61,2,1,22
0.5,,3,2,,2,,,,,5,311000,1,49,3,1,74
0.589999973773956,,3,2,,1,,,,,5,519000,2,53,3,1,42
0.730000019073486,,3,2,,1,,,,,1,523000,1,33,4,1,35
0.569999992847443,,2,2,,1,,,,3,,484000,1,20,2,1,11
0.920000016689301,,2,2,,2,,,,,2,,2,78,4,1,22
0.680000007152557,,3,1,2,,,,,,1,517000,2,50,3,1,33
1.75999999046326,,3,2,,2,,,,,10,454000,2,27,3,1,71
0.200000002980232,,3,2,,2,,,,2,,,2,67,2,1,95
1.29999995231628,,1,2,,1,,,,7,,813300,2,29,3,2,59
1.33000004291534,,3,2,,1,,,,7,,722000,2,57,4,1,71
1.71000003814697,,2,1,2,,,,,,,,2,72,2,1,92
0.509999990463257,,2,1,1,,,,,7,,,2,53,2,1,93
0.839999973773956,,2,2,,2,,,,3,,,2,36,1,2,63
1.28999996185303,,2,1,2,,,,,,2,332000,1,44,3,1,64
1,,2,2,,1,,,,,4,444000,1,29,3,2,93
4.46000003814697,,2,1,1,,,,,7,,,1,28,3,1,41
0.75,,3,2,,1,,,,1,,,2,59,4,1,72
0.75,,3,2,,2,,,,4,,722000,2,22,2,1,35
1.19000005722046,,2,2,,2,,,,,3,541400,2,25,4,1,93
2.10999989509583,,2,1,2,,,,,2,,,1,68,2,2,61
0.449999988079071,,2,2,,2,,,,7,,,2,70,2,2,42
2.33999991416931,,1,,,,,,,1,,,2,34,2,1,62
1.13999998569489,,3,2,,2,,,,5,,,2,43,2,2,21
0.850000023841858,,2,2,,1,,,,2,,,1,43,1,2,21
0.660000026226044,,3,2,,1,,,,1,,,1,31,2,1,34
1.3400000333786,,1,2,,1,,,,6,,,1,27,4,1,33
1.38999998569489,,2,2,,1,,,,7,,813900,1,58,2,1,59
1.33000004291534,,1,2,,1,,,,7,,,1,62,2,2,21
1.5,,1,1,2,,,,,,3,622000,2,23,4,1,14
1.01999998092651,,2,2,,2,,,,3,,624000,2,53,2,1,54
0.660000026226044,,3,2,,1,,,,1,,,2,34,3,2,21
0.569999992847443,,1,1,2,,,,,7,,,2,66,4,1,91
0.75,,2,2,,2,,,,3,,,2,55,3,1,91
0.159999996423721,,3,2,,1,,,,3,,315000,2,46,3,1,54
1.94000005722046,,1,1,2,,,,,7,,624000,2,46,2,1,35
0.449999988079071,,3,1,2,,,,,,5,221000,1,54,3,1,11
1.14999997615814,,1,1,2,,,,,,,,2,63,4,1,32
0.920000016689301,,2,2,,1,,,,7,,,1,73,1,1,34
1.08000004291534,,2,2,,1,,,,1,,924000,1,19,3,1,31
0.980000019073486,,1,2,,1,,,,2,,,1,42,1,1,73
0.349999994039536,,1,1,2,,,,,,,,1,68,3,1,74
0.170000001788139,,2,2,,2,,,,,,,2,26,3,2,59
0.990000009536743,,3,2,,1,,,,4,,,2,76,3,1,14
0.439999997615814,,1,2,,2,,,,2,,339000,1,50,2,3,55
0.560000002384186,,3,2,,1,,,,9,,,1,50,3,1,23
0.949999988079071,,1,2,,1,,,,,,,2,62,1,1,31
2.73000001907349,,2,2,,1,,,,7,,,2,62,2,2,93
0.589999973773956,,3,2,,1,,,,2,,238000,1,55,1,2,54
0.970000028610229,,1,2,,1,,,,7,,238000,1,29,1,2,32
1.60000002384186,,3,2,,1,,,,,2,541900,2,27,4,1,22
1.07000005245209,,1,2,,1,,,,,2,511000,1,29,3,2,93
2.52999997138977,,2,2,,2,,,,8,,,2,44,1,1,91
1.02999997138977,,3,2,,2,,,,4,,,2,46,2,1,14
0.589999973773956,,3,2,,2,,,,2,,,2,64,2,1,63
0.589999973773956,,1,2,,1,,,,,,,2,38,2,1,91
0.270000010728836,,1,2,,2,,,,,4,484000,1,56,3,1,88
3.28999996185303,,2,2,,2,,,,2,,,2,31,1,2,23
0.779999971389771,,3,2,,2,,,,,5,922000,1,47,4,2,93
0.879999995231628,,1,2,,1,,,,,7,325680,1,32,4,1,43
0.389999985694885,,3,2,,1,,,,,3,,1,54,3,1,33
1.46000003814697,,1,2,,1,,,,6,,,2,25,3,1,47
0.569999992847443,,3,2,,2,,,,,2,,1,64,3,1,23
1.4099999666214,,3,2,,1,,,,6,,,1,61,4,2,56
0.560000002384186,,2,2,,2,,,,,4,622000,2,51,3,1,93
0.540000021457672,,1,2,,1,,,,,2,,1,62,4,1,93
1.02999997138977,,3,2,,2,,,,,3,611000,2,51,4,1,61
1.14999997615814,,1,2,,2,,,,5,,721000,1,27,2,2,21
0.839999973773956,,1,1,2,,,,,4,,238000,1,23,1,1,21
0.439999997615814,,1,2,,1,,,,,3,,1,62,4,1,11
0.389999985694885,,1,1,1,,,,,,2,,1,75,4,1,63
0.479999989271164,,2,2,,1,,,,,6,,2,65,2,1,41
0.699999988079071,,1,2,,1,,,,,2,,2,22,2,1,16
0.910000026226044,,3,1,1,,,,,5,,,2,79,3,1,86
1.36000001430511,,3,2,,2,,,,1,,511000,2,21,3,1,59
1.53999996185303,,2,1,2,,,,,,,238000,2,48,2,1,93
1.37999999523163,,1,1,2,,,,,9,,333000,1,26,3,1,35
2.88000011444092,,1,2,,1,,,,8,,622000,2,28,2,2,74
0.310000002384186,,2,2,,2,,,,1,,812100,1,21,3,1,93
4.46000003814697,,1,2,,1,,,,,6,813900,1,41,4,1,71
1.92999994754791,,2,1,1,,,,,7,,,2,38,2,1,57
1.26999998092651,,3,2,,1,,,,,1,,2,50,3,2,61
0.560000002384186,,3,2,,1,,,,,2,524000,1,56,4,1,91
0.839999973773956,,2,1,2,,,,,,7,541900,1,48,4,1,23
3.49000000953674,,2,1,2,,,,,,,722000,2,28,2,2,74
0.699999988079071,,1,1,2,,,,,7,,,1,78,2,2,58
1.20000004768372,,3,2,,1,,,,1,,523000,2,21,4,1,14
1.57000005245209,,3,2,,2,,,,1,,722000,2,28,1,1,62
0.330000013113022,,2,2,,2,,,,8,,445000,1,56,3,1,63
2.40000009536743,,1,2,,1,,,,,,519000,2,43,2,1,35
0.660000026226044,,2,1,2,,,,,,3,622000,1,59,4,1,11
2.05999994277954,,1,1,2,,,,,5,,541400,2,38,4,1,91
1.1599999666214,,3,2,,1,,,,,,,2,36,3,2,22
1.51999998092651,,1,1,2,,,,,,3,541900,1,26,4,1,22
0.680000007152557,,1,2,,1,,,,7,,236000,1,30,2,1,57
2.1800000667572,,2,1,2,,,,,,,722000,1,52,2,1,58
0.400000005960464,,3,2,,1,,,,,4,519000,1,58,3,1,54
1.01999998092651,,2,2,,2,,,,,9,519000,2,43,4,1,62
0.360000014305115,,2,2,,1,,,,5,,211000,1,20,2,1,74
0.949999988079071,,3,2,,1,,,,3,,531000,2,41,2,1,93
0.419999986886978,,2,1,2,,,,,,6,541900,2,54,4,1,74
0.639999985694885,,2,2,,1,,,,8,,722000,1,27,3,1,15
0.46000000834465,,3,1,1,,,,,4,,,2,68,4,1,11
1.19000005722046,,2,2,,1,,,,7,,,2,54,2,1,85
0.560000002384186,,2,2,,1,,,,5,,443000,2,30,3,1,92
0.779999971389771,,3,1,2,,,,,4,,,2,30,4,1,61
0.839999973773956,,3,2,,1,,,,,8,339000,1,35,4,1,16
0.389999985694885,,3,1,2,,,,,9,,611000,2,32,4,1,23
0.790000021457672,,1,2,,2,,,,,3,,2,29,2,2,92
1.72000002861023,,1,1,1,,,,,1,,,2,28,3,1,32
0.439999997615814,,3,1,2,,,,,,2,811300,1,49,1,1,21
0.449999988079071,,3,1,1,,,,,4,,811400,2,61,3,1,34
0.660000026226044,,2,2,,2,,,,,7,541500,1,43,4,1,11
1.37000000476837,,1,2,,1,,,,6,,,1,78,2,1,33
1.12999999523163,,1,2,,1,,,,1,,,2,54,2,1,21
0.610000014305115,,2,2,,2,,,,,3,,2,58,4,1,85
1.10000002384186,,1,2,,2,,,,,,,2,50,1,2,86
1.66999995708466,,3,2,,1,,,,7,,813400,2,29,2,1,47
0.939999997615814,,3,1,1,,,,,1,,,1,48,2,1,74
0.600000023841858,,1,1,2,,,,,9,,,1,67,2,1,31
1.22000002861023,,1,1,2,,,,,,4,622000,2,26,4,1,41
1.1599999666214,,3,2,,1,,,,8,,611000,2,34,2,1,92
0.819999992847443,,2,2,,1,,,,,5,921000,1,34,4,1,58
0.319999992847443,,1,2,,1,,,,,4,713000,1,72,4,1,23
0.550000011920929,,1,1,2,,,,,,3,813900,1,59,3,1,22
1.12999999523163,,1,2,,2,,,,,2,813400,1,23,4,2,54
1.45000004768372,,1,2,,1,,,,,3,,1,58,4,1,59
0.689999997615814,,1,2,,1,,,,,1,531000,1,31,4,3,63
2.41000008583069,,1,2,,2,,,,,,331000,1,44,2,1,33
0.610000014305115,,3,2,,2,,,,1,,,1,31,1,1,34
0.5,,1,2,,2,,,,,5,,1,77,4,1,33
0.689999997615814,,3,2,,1,,,,2,,,1,43,3,2,52
0.680000007152557,,3,2,,1,,,,5,,,1,27,1,2,35
0.230000004172325,,2,2,,2,,,,,7,541600,1,55,4,1,93
1.07000005245209,,1,2,,1,,,,1,,,2,30,4,1,62
0.360000014305115,,1,2,,2,,,,,8,611000,2,59,4,1,91
1.45000004768372,,2,1,2,,,,,3,,,1,64,2,1,73
1.37000000476837,,1,2,,1,,,,,5,,1,76,4,1,93
0.159999996423721,,1,1,2,,,,,5,,,2,60,3,1,92
0.479999989271164,,3,1,2,,,,,,3,,1,37,3,1,93
0.689999997615814,,2,1,2,,,,,4,,,1,49,3,2,93
0.709999978542328,,1,2,,1,,,,,4,,1,32,4,1,91
0.449999988079071,,1,2,,2,,,,6,,,2,80,4,1,74
0.75,,3,2,,2,,,,,7,541500,1,44,4,1,84
0.810000002384186,,1,2,,1,,,,8,,722000,2,34,3,1,32
1.03999996185303,,2,1,2,,,,,,,453000,1,19,3,1,31
0.469999998807907,,1,1,1,,,,,2,,,1,59,2,2,84
4.46000003814697,,2,2,,1,,,,,,,1,22,4,1,93
0.449999988079071,,3,2,,2,,,,,,,1,56,2,1,32
1.47000002861023,,1,2,,2,,,,4,,532000,2,28,2,1,71
0.730000019073486,,2,2,,1,,,,8,,,2,57,2,1,93
0.589999973773956,,3,1,2,,,,,,3,813100,1,48,4,1,34
2.55999994277954,,2,2,,1,,,,9,,325990,1,40,2,1,56
0.660000026226044,,3,2,,1,,,,5,,,1,64,3,1,21
0.740000009536743,,3,2,,1,,,,,8,211000,1,40,2,1,73
0.490000009536743,,2,2,,1,,,,,1,,2,63,3,1,62
0.560000002384186,,1,2,,1,,,,,1,541100,2,54,3,1,34
0.550000011920929,,1,2,,2,,,,,2,,1,38,3,1,52
0.660000026226044,,3,2,,2,,,,7,,,2,71,2,1,21
0.759999990463257,,1,1,2,,,,,,5,928000,1,53,3,1,46
0.550000011920929,,1,2,,1,,,,,,339000,1,61,4,1,56
0.569999992847443,,2,2,,1,,,,,3,,1,50,1,1,54
0.449999988079071,,3,1,1,,,,,,5,541300,1,53,3,1,87
0.300000011920929,,2,2,,1,,,,,1,,2,68,2,1,62
2.01999998092651,,2,1,2,,,,,,4,611000,2,50,4,1,84
0.509999990463257,,3,2,,1,,,,9,,621000,2,38,4,1,23
0.219999998807907,,3,1,1,,,,,,4,493000,1,47,3,1,32
1.00999999046326,,1,1,2,,,,,1,,115000,1,24,2,1,41
0.720000028610229,,2,1,2,,,,,6,,722000,2,44,2,1,23
0.709999978542328,,1,1,2,,,,,,3,541900,1,42,3,1,16
0.600000023841858,,3,2,,1,,,,,,541600,1,19,2,1,16
0.620000004768372,,2,1,2,,,,,6,,,1,68,2,2,16
2.26999998092651,,2,2,,1,,,,,5,331000,1,27,2,1,87
1.64999997615814,,2,2,,1,,,,1,,,2,40,3,1,12
1.27999997138977,,3,2,,1,,,,1,,,2,19,3,1,59
2.65000009536743,,2,2,,1,,,,,,,2,40,3,1,56
0.75,,1,1,1,,,,,8,,521000,2,27,2,1,64
0.819999992847443,,3,2,,1,,,,,4,332000,1,44,3,1,43
0.159999996423721,,2,2,,1,,,,,7,,2,48,3,1,59
0.639999985694885,,1,2,,2,,,,,10,541200,1,71,4,1,21
0.629999995231628,,1,1,2,,,,,7,,493000,1,39,2,2,62
1.23000001907349,,2,2,,1,,,,,3,,1,68,4,1,46
0.649999976158142,,1,1,2,,,,,4,,,2,82,4,1,21
0.589999973773956,,3,2,,1,,,,4,,311000,1,23,1,3,32
1.0900000333786,,2,2,,2,,,,,2,611000,2,59,4,1,33
1.32000005245209,,3,2,,1,,,,1,,445000,1,33,2,1,74
1.47000002861023,,1,2,,1,,,,1,,,2,22,3,2,14
0.850000023841858,,1,1,1,,,,,7,,926000,1,54,2,1,23
1.89999997615814,,3,2,,1,,,,4,,,2,45,1,1,86
0.779999971389771,,1,2,,1,,,,1,,,2,39,2,1,54
1.25,,1,2,,1,,,,3,,,1,74,1,1,62
0.360000014305115,,3,2,,2,,,,,6,332000,1,56,4,2,93
0.829999983310699,,1,2,,1,,,,,3,,1,62,4,1,93
1.69000005722046,,3,2,,2,,,,,3,,1,64,2,1,83
0.579999983310699,,3,1,2,,,,,,2,622000,2,57,3,1,62
0.490000009536743,,1,1,2,,,,,,,,1,48,3,1,53
0.379999995231628,,1,2,,1,,,,4,,,1,68,1,1,59
2.71000003814697,,2,2,,1,,,,7,,722000,1,57,1,1,41
0.920000016689301,,2,2,,2,,,,1,,441000,1,30,1,2,32
1.80999994277954,,2,2,,1,,,,,7,922000,2,51,4,1,56
0.219999998807907,,3,1,1,,,,,,3,,2,57,3,1,34
0.379999995231628,,3,2,,1,,,,,3,,1,62,4,1,34
0.730000019073486,,1,1,2,,,,,,4,622000,1,25,4,2,74
1.05999994277954,,3,2,,1,,,,1,,,2,20,3,1,93
0.959999978542328,,3,1,2,,,,,9,,531000,2,39,4,1,35
3.51999998092651,,2,2,,2,,,,,,,1,26,3,2,84
0.959999978542328,,3,2,,2,,,,1,,,1,21,2,1,54
0.730000019073486,,3,2,,1,,,,,5,541500,2,29,1,2,93
1.69000005722046,,1,1,2,,,,,1,,,2,34,2,2,52
0.340000003576279,,1,1,1,,,,,,3,511000,2,59,3,1,59
0.699999988079071,,2,2,,2,,,,,1,236000,1,36,3,2,21
1.35000002384186,,1,1,2,,,,,5,,722000,2,19,3,1,93
0.519999980926514,,1,1,1,,,,,,5,,1,65,3,1,57
0.360000014305115,,3,2,,1,,,,,,,2,44,1,2,63
0.159999996423721,,3,1,1,,,,,1,,111000,1,23,1,1,31
0.829999983310699,,1,1,2,,,,,,9,,2,44,2,1,93
1.62999999523163,,2,2,,2,,,,,1,721000,1,52,3,1,88
0.360000014305115,,2,2,,1,,,,,5,611000,2,68,4,1,73
0.46000000834465,,2,2,,1,,,,7,,532000,1,51,3,1,74
0.569999992847443,,1,2,,1,,,,1,,711000,2,21,3,2,93
0.839999973773956,,3,2,,1,,,,1,,712000,2,46,4,1,57
2.15000009536743,,2,1,2,,,,,9,,451000,2,28,4,1,41
1.95000004768372,,3,2,,2,,,,6,,,1,59,2,2,56
0.720000028610229,,2,2,,1,,,,9,,,2,36,2,1,74
1.62999999523163,,3,2,,1,,,,,4,452000,2,54,2,1,93
0.670000016689301,,2,2,,1,,,,1,,,2,40,2,1,34
0.920000016689301,,3,1,2,,,,,,4,316000,2,22,3,1,74
2.13000011444092,,1,1,2,,,,,4,,,2,60,3,1,21
1,,2,2,,1,,,,3,,,2,67,1,1,23
3.77999997138977,,3,2,,1,,,,,2,541700,1,34,4,2,58
0.529999971389771,,3,1,2,,,,,,,,1,40,2,1,41
1.1599999666214,,3,2,,1,,,,1,,,2,27,4,1,86
0.899999976158142,,2,1,2,,,,,1,,,2,53,2,2,31
0.5,,1,2,,2,,,,3,,812100,2,62,3,1,59
1.75,,3,1,1,,,,,,2,238000,1,27,3,1,88
0.389999985694885,,3,2,,1,,,,,3,611000,2,57,4,1,64
0.550000011920929,,1,2,,1,,,,,3,611000,2,52,4,1,63
1.3400000333786,,3,2,,1,,,,,1,722000,1,31,2,3,93
0.259999990463257,,3,1,2,,,,,7,,,1,70,3,1,86
1.04999995231628,,2,2,,1,,,,3,,812200,2,29,2,1,21
4.46000003814697,,3,1,1,,,,,2,,,1,27,2,1,59
1.49000000953674,,1,1,2,,,,,2,,,2,62,3,1,84
0.689999997615814,,1,1,2,,,,,,3,611000,1,32,2,1,22
1.53999996185303,,2,2,,1,,,,6,,,1,24,3,1,63
0.680000007152557,,3,2,,2,,,,,3,,2,55,2,1,21
1.52999997138977,,1,2,,1,,,,7,,,2,67,4,1,93
0.680000007152557,,2,2,,1,,,,4,,813100,2,32,4,1,84
1.01999998092651,,1,1,2,,,,,,4,541400,2,27,3,2,93
0.200000002980232,,3,2,,1,,,,8,,,1,71,4,1,93
1.04999995231628,,1,1,1,,,,,6,,624000,2,70,1,1,56
0.639999985694885,,1,2,,1,,,,,4,813900,2,62,3,1,62
0.589999973773956,,1,2,,1,,,,7,,713000,2,26,2,2,84
0.579999983310699,,2,2,,1,,,,,6,424000,1,49,2,1,14
0.379999995231628,,2,2,,2,,,,,,813900,1,63,1,1,52
0.490000009536743,,1,2,,1,,,,7,,238000,1,51,3,1,58
2.1800000667572,,2,1,2,,,,,5,,,1,37,3,2,93
1.53999996185303,,2,2,,2,,,,3,,611000,2,25,3,1,74
0.670000016689301,,3,2,,1,,,,,,237000,1,32,3,1,91
0.709999978542328,,3,2,,2,,,,,3,611000,1,37,4,1,42
1.30999994277954,,2,1,2,,,,,,5,493000,1,59,1,2,22
2.04999995231628,,3,1,1,,,,,3,,,2,66,1,2,31
0.850000023841858,,3,2,,2,,,,,6,221000,1,37,3,1,52
1.86000001430511,,2,2,,2,,,,,3,721000,2,34,3,1,93
0.479999989271164,,2,2,,1,,,,5,,,2,70,2,1,23
0.600000023841858,,2,2,,2,,,,,2,331000,2,58,2,1,31
0.730000019073486,,3,2,,1,,,,,3,236000,1,42,2,1,58
4.46000003814697,,3,2,,1,,,,5,,813300,2,23,4,1,21
0.319999992847443,,3,2,,2,,,,,6,482000,1,57,3,1,62
0.810000002384186,,1,1,2,,,,,,4,622000,2,30,4,1,32
0.449999988079071,,2,1,1,,,,,7,,,2,35,4,1,33
0.810000002384186,,2,2,,1,,,,,8,541900,1,44,3,1,95
0.819999992847443,,3,2,,2,,,,,7,541900,1,36,4,1,93
1.61000001430511,,2,1,2,,,,,1,,,2,57,3,2,43
0.939999997615814,,3,2,,1,,,,,4,541300,1,31,4,2,21
0.629999995231628,,1,2,,1,,,,5,,,1,57,1,1,56
1.02999997138977,,3,2,,1,,,,1,,,1,46,2,1,34
0.439999997615814,,2,2,,1,,,,,2,611000,2,52,4,1,41
0.419999986886978,,3,2,,1,,,,9,,443000,1,65,3,1,47
0.569999992847443,,3,2,,1,,,,,3,622000,2,43,3,1,91
0.980000019073486,,2,2,,2,,,,,2,115000,1,40,1,2,42
1.17999994754791,,3,1,2,,,,,,7,622000,2,51,4,1,93
1.54999995231628,,3,2,,2,,,,2,,611000,2,29,3,1,74
0.660000026226044,,3,2,,2,,,,5,,541900,2,46,3,1,86
0.740000009536743,,2,1,2,,,,,8,,722000,1,21,2,2,31
0.330000013113022,,1,1,2,,,,,8,,,1,64,3,1,14
1.86000001430511,,2,2,,1,,,,2,,611000,2,22,3,1,74
0.519999980926514,,3,1,2,,,,,,4,325990,1,59,2,1,31
1.27999997138977,,2,2,,1,,,,4,,448000,1,44,3,2,21
2.28999996185303,,1,2,,2,,,,2,,,1,39,2,2,93
0.439999997615814,,2,2,,1,,,,6,,,1,52,2,2,31
1.12000000476837,,1,2,,1,,,,1,,,2,28,3,1,13
4.46000003814697,,1,2,,1,,,,,,,2,55,1,1,33
0.990000009536743,,3,1,2,,,,,9,,481000,1,44,4,1,57
4.46000003814697,,1,2,,2,,,,2,,,2,53,1,1,85
0.779999971389771,,1,2,,2,,,,2,,,1,45,3,2,92
0.769999980926514,,1,2,,1,,,,,5,518000,1,39,4,1,54
0.479999989271164,,3,1,2,,,,,,3,,2,77,1,3,21
1.35000002384186,,3,2,,2,,,,,4,,1,63,4,1,54
0.670000016689301,,1,2,,2,,,,1,,611000,2,36,2,1,31
0.839999973773956,,1,2,,1,,,,,4,,1,48,2,2,14
1.38999998569489,,2,2,,2,,,,5,,611000,1,27,4,1,21
1.38999998569489,,2,2,,1,,,,,7,519000,1,42,4,1,16
0.959999978542328,,3,2,,2,,,,,1,333000,1,26,2,1,62
0.430000007152557,,2,2,,1,,,,,,623000,2,33,4,1,56
0.879999995231628,,2,2,,1,,,,9,,237000,2,57,3,1,32
4.46000003814697,,1,2,,2,,,,4,,424000,2,29,1,1,47
4.03000020980835,,2,2,,1,,,,3,,,2,36,3,1,57
2.64000010490417,,3,2,,1,,,,6,,,2,51,2,2,33
1.12000000476837,,2,2,,2,,,,7,,,1,31,4,2,93
1.00999999046326,,1,2,,1,,,,6,,453000,2,31,3,1,42
0.759999990463257,,1,2,,1,,,,,2,519000,2,54,4,1,72
0.370000004768372,,1,1,1,,,,,1,,,1,49,3,2,71
0.639999985694885,,1,1,1,,,,,,3,813900,2,68,4,1,86
0.419999986886978,,3,2,,1,,,,9,,,1,62,2,1,56
0.230000004172325,,3,2,,2,,,,,3,519000,1,39,4,1,23
1.70000004768372,,3,2,,1,,,,,3,237000,1,59,4,1,83
1.96000003814697,,1,1,2,,,,,5,,,2,71,2,1,34
4.46000003814697,,3,2,,1,,,,,3,325990,2,27,4,1,56
1.46000003814697,,1,1,1,,,,,7,,,1,69,3,1,72
0.230000004172325,,1,2,,1,,,,7,,,2,27,2,2,58
0.28999999165535,,2,2,,1,,,,9,,813400,1,62,4,1,64
1.92999994754791,,3,2,,1,,,,8,,332000,2,41,3,1,32
0.479999989271164,,1,2,,2,,,,5,,,1,37,3,2,93
2.59999990463257,,3,2,,1,,,,,2,611000,2,28,4,2,74
0.639999985694885,,3,2,,1,,,,9,,611000,2,30,4,2,93
0.529999971389771,,3,2,,2,,,,,3,611000,1,42,4,1,74
0.819999992847443,,1,1,2,,,,,,6,541900,1,45,4,1,58
0.819999992847443,,1,1,1,,,,,4,,,2,30,2,2,74
0.519999980926514,,2,2,,1,,,,1,,722000,2,54,2,2,33
2.07999992370605,,3,2,,1,,,,7,,,2,89,2,1,52
0.540000021457672,,2,1,2,,,,,4,,,2,52,4,2,92
0.819999992847443,,2,2,,1,,,,,5,541900,1,32,3,1,74
0.709999978542328,,1,1,2,,,,,,7,517000,1,57,4,1,63
1.0900000333786,,2,1,2,,,,,5,,238000,2,40,3,2,93
1.4099999666214,,3,2,,1,,,,,1,444000,1,40,1,1,82
0.910000026226044,,3,2,,2,,,,,,,2,19,2,2,93
1.37999999523163,,2,1,2,,,,,1,,,2,42,2,1,59
0.270000010728836,,2,1,2,,,,,,1,,1,70,3,1,58
2.77999997138977,,3,1,2,,,,,,4,237000,1,27,4,1,63
1.07000005245209,,2,2,,1,,,,,1,611000,1,45,2,1,93
0.490000009536743,,2,1,1,,,,,,2,332000,1,41,3,1,74
3.63000011444092,,2,,,,,,,,,,2,79,2,1,95
1.13999998569489,,2,2,,1,,,,7,,315000,1,43,2,1,57
0.550000011920929,,1,2,,2,,,,6,,447000,2,54,2,1,61
2.09999990463257,,3,1,2,,,,,5,,,2,30,3,1,43
1.13999998569489,,2,2,,1,,,,1,,,2,50,1,2,59
1.35000002384186,,3,2,,2,,,,1,,311000,2,44,1,2,56
1.26999998092651,,3,2,,1,,,,,,,1,33,2,1,63
0.479999989271164,,1,1,2,,,,,4,,315000,2,59,3,1,23
1,,1,2,,1,,,,1,,,2,37,2,2,83
1.30999994277954,,1,1,2,,,,,1,,,2,41,4,1,84
2.49000000953674,,2,2,,2,,,,3,,,2,57,3,2,31
2.86999988555908,,3,2,,1,,,,8,,521000,2,36,3,1,74
0.360000014305115,,1,2,,1,,,,5,,,1,30,1,1,23
1.6599999666214,,1,2,,1,,,,,1,611000,2,47,4,2,56
1.6599999666214,,2,1,2,,,,,6,,,1,30,1,2,64
1.14999997615814,,2,1,1,,,,,,6,,2,25,3,1,93
1.11000001430511,,2,2,,1,,,,1,,445000,2,64,1,1,52
1.20000004768372,,2,2,,2,,,,6,,452000,2,35,3,2,63
1.02999997138977,1,3,1,1,,1,2,,,,,1,19,2,2,74
0.540000021457672,2,3,2,,1,2,,1,1,,,2,63,2,1,23
0.920000016689301,1,1,1,2,,1,2,,1,,,1,23,3,1,13
